Date,Sureste2,Noreste,Noroeste,Suroeste
2021-01-01 00:00:00,0.0,,0.0,0.0
2021-01-01 01:00:00,0.0,,0.0,0.0
2021-01-01 02:00:00,0.0,,0.0,0.0
2021-01-01 03:00:00,0.0,,0.0,0.0
2021-01-01 04:00:00,0.0,,0.0,0.0
2021-01-01 05:00:00,0.0,,0.0,0.0
2021-01-01 06:00:00,0.0,,0.0,0.0
2021-01-01 07:00:00,0.0,,0.0,0.0
2021-01-01 08:00:00,8.0,,8.0,5.0
2021-01-01 09:00:00,57.0,,81.0,89.0
2021-01-01 10:00:00,118.17241379310344,,249.0,192.0
2021-01-01 11:00:00,197.48275862068965,,422.0,233.0
2021-01-01 12:00:00,369.0,,576.0,504.0
2021-01-01 13:00:00,246.0,,397.0,519.0
2021-01-01 14:00:00,179.0,,264.0,397.0
2021-01-01 15:00:00,112.0,,203.0,386.0
2021-01-01 16:00:00,93.0,,79.0,191.0
2021-01-01 17:00:00,42.0,,45.0,76.0
2021-01-01 18:00:00,12.0,,21.0,21.0
2021-01-01 19:00:00,0.0,,0.0,0.0
2021-01-01 20:00:00,0.0,,0.0,0.0
2021-01-01 21:00:00,0.0,,0.0,0.0
2021-01-01 22:00:00,0.0,,0.0,0.0
2021-01-01 23:00:00,0.0,,0.0,0.0
2021-01-02 00:00:00,0.0,,0.0,0.0
2021-01-02 01:00:00,0.0,,0.0,0.0
2021-01-02 02:00:00,0.0,,0.0,0.0
2021-01-02 03:00:00,0.0,,0.0,0.0
2021-01-02 04:00:00,0.0,,0.0,0.0
2021-01-02 05:00:00,0.0,,0.0,0.0
2021-01-02 06:00:00,0.0,,0.0,0.0
2021-01-02 07:00:00,0.0,,0.0,0.0
2021-01-02 08:00:00,11.0,,9.0,10.0
2021-01-02 09:00:00,108.0,,110.0,128.0
2021-01-02 10:00:00,224.0,,271.0,196.0
2021-01-02 11:00:00,324.0,,420.0,245.0
2021-01-02 12:00:00,378.0,,533.0,505.0
2021-01-02 13:00:00,299.0,,243.0,539.0
2021-01-02 14:00:00,354.0,,596.0,521.0
2021-01-02 15:00:00,340.0,,529.0,450.0
2021-01-02 16:00:00,74.0,,410.0,330.0
2021-01-02 17:00:00,29.0,,257.0,164.0
2021-01-02 18:00:00,14.0,,32.0,17.0
2021-01-02 19:00:00,0.0,,0.0,0.0
2021-01-02 20:00:00,0.0,,0.0,0.0
2021-01-02 21:00:00,0.0,,0.0,0.0
2021-01-02 22:00:00,0.0,,0.0,0.0
2021-01-02 23:00:00,0.0,,0.0,0.0
2021-01-03 00:00:00,0.0,,0.0,0.0
2021-01-03 01:00:00,0.0,,0.0,0.0
2021-01-03 02:00:00,0.0,,0.0,0.0
2021-01-03 03:00:00,0.0,,0.0,0.0
2021-01-03 04:00:00,0.0,,0.0,0.0
2021-01-03 05:00:00,0.0,,0.0,0.0
2021-01-03 06:00:00,0.0,,0.0,0.0
2021-01-03 07:00:00,0.0,,0.0,0.0
2021-01-03 08:00:00,13.0,,11.0,13.0
2021-01-03 09:00:00,111.0,,110.0,123.0
2021-01-03 10:00:00,206.0,,276.0,199.0
2021-01-03 11:00:00,322.0,,426.0,247.0
2021-01-03 12:00:00,390.0,,429.0,458.0
2021-01-03 13:00:00,308.0,,233.0,516.0
2021-01-03 14:00:00,298.0,,603.0,549.0
2021-01-03 15:00:00,340.0,,519.0,451.0
2021-01-03 16:00:00,90.0,,400.0,321.0
2021-01-03 17:00:00,49.0,,258.0,177.0
2021-01-03 18:00:00,21.0,,36.0,19.0
2021-01-03 19:00:00,0.0,,0.0,0.0
2021-01-03 20:00:00,0.0,,0.0,0.0
2021-01-03 21:00:00,0.0,,0.0,0.0
2021-01-03 22:00:00,0.0,,0.0,0.0
2021-01-03 23:00:00,0.0,,0.0,0.0
2021-01-04 00:00:00,0.0,,0.0,0.0
2021-01-04 01:00:00,0.0,,0.0,0.0
2021-01-04 02:00:00,0.0,,0.0,0.0
2021-01-04 03:00:00,0.0,,0.0,0.0
2021-01-04 04:00:00,0.0,,0.0,0.0
2021-01-04 05:00:00,0.0,,0.0,0.0
2021-01-04 06:00:00,0.0,,0.0,0.0
2021-01-04 07:00:00,0.0,,0.0,0.0
2021-01-04 08:00:00,11.0,,9.0,13.0
2021-01-04 09:00:00,113.0,,123.0,150.0
2021-01-04 10:00:00,235.0,,293.0,162.0
2021-01-04 11:00:00,339.0,,447.0,253.0
2021-01-04 12:00:00,410.0,,559.0,544.0
2021-01-04 13:00:00,330.0,,210.0,582.0
2021-01-04 14:00:00,373.0,,619.0,551.0
2021-01-04 15:00:00,356.0,,563.0,488.0
2021-01-04 16:00:00,72.0,,453.0,370.0
2021-01-04 17:00:00,24.0,,292.0,193.0
2021-01-04 18:00:00,13.0,,37.0,13.0
2021-01-04 19:00:00,0.0,,0.0,0.0
2021-01-04 20:00:00,0.0,,0.0,0.0
2021-01-04 21:00:00,0.0,,0.0,0.0
2021-01-04 22:00:00,0.0,,0.0,0.0
2021-01-04 23:00:00,0.0,,0.0,0.0
2021-01-05 00:00:00,0.0,,0.0,0.0
2021-01-05 01:00:00,0.0,,0.0,0.0
2021-01-05 02:00:00,0.0,,0.0,0.0
2021-01-05 03:00:00,0.0,,0.0,0.0
2021-01-05 04:00:00,0.0,,0.0,0.0
2021-01-05 05:00:00,0.0,,0.0,0.0
2021-01-05 06:00:00,0.0,,0.0,0.0
2021-01-05 07:00:00,0.0,,0.0,0.0
2021-01-05 08:00:00,11.0,,9.0,10.0
2021-01-05 09:00:00,105.0,,111.0,133.0
2021-01-05 10:00:00,222.0,,273.0,169.0
2021-01-05 11:00:00,321.0,,415.0,245.0
2021-01-05 12:00:00,391.0,,537.0,528.0
2021-01-05 13:00:00,320.0,,195.0,562.0
2021-01-05 14:00:00,362.0,,597.0,544.0
2021-01-05 15:00:00,340.0,,544.0,477.0
2021-01-05 16:00:00,70.0,,436.0,358.0
2021-01-05 17:00:00,29.0,,274.0,185.0
2021-01-05 18:00:00,14.0,,39.0,20.0
2021-01-05 19:00:00,0.0,,0.0,0.0
2021-01-05 20:00:00,0.0,,0.0,0.0
2021-01-05 21:00:00,0.0,,0.0,0.0
2021-01-05 22:00:00,0.0,,0.0,0.0
2021-01-05 23:00:00,0.0,,0.0,0.0
2021-01-06 00:00:00,0.0,,0.0,0.0
2021-01-06 01:00:00,0.0,,0.0,0.0
2021-01-06 02:00:00,0.0,,0.0,0.0
2021-01-06 03:00:00,0.0,,0.0,0.0
2021-01-06 04:00:00,0.0,,0.0,0.0
2021-01-06 05:00:00,0.0,,0.0,0.0
2021-01-06 06:00:00,0.0,,0.0,0.0
2021-01-06 07:00:00,0.0,,0.0,0.0
2021-01-06 08:00:00,5.0,,5.0,2.0
2021-01-06 09:00:00,53.0,,54.0,56.0
2021-01-06 10:00:00,152.0,,188.0,181.0
2021-01-06 11:00:00,246.0,,342.0,260.0
2021-01-06 12:00:00,261.0,,343.0,314.0
2021-01-06 13:00:00,257.0,,236.0,426.0
2021-01-06 14:00:00,253.0,,437.0,551.0
2021-01-06 15:00:00,192.0,,198.0,231.0
2021-01-06 16:00:00,134.0,,203.0,218.0
2021-01-06 17:00:00,79.0,,140.0,114.0
2021-01-06 18:00:00,21.0,,31.0,25.0
2021-01-06 19:00:00,0.0,,0.0,0.0
2021-01-06 20:00:00,0.0,,0.0,0.0
2021-01-06 21:00:00,0.0,,0.0,0.0
2021-01-06 22:00:00,0.0,,0.0,0.0
2021-01-06 23:00:00,0.0,,0.0,0.0
2021-01-07 00:00:00,0.0,,0.0,0.0
2021-01-07 01:00:00,0.0,,0.0,0.0
2021-01-07 02:00:00,0.0,,0.0,0.0
2021-01-07 03:00:00,0.0,,0.0,0.0
2021-01-07 04:00:00,0.0,,0.0,0.0
2021-01-07 05:00:00,0.0,,0.0,0.0
2021-01-07 06:00:00,0.0,,0.0,0.0
2021-01-07 07:00:00,0.0,,0.0,0.0
2021-01-07 08:00:00,10.0,,8.0,9.0
2021-01-07 09:00:00,112.0,,115.0,139.0
2021-01-07 10:00:00,228.0,,279.0,206.0
2021-01-07 11:00:00,331.0,,426.0,216.0
2021-01-07 12:00:00,401.0,,534.0,531.0
2021-01-07 13:00:00,381.0,,181.0,570.0
2021-01-07 14:00:00,373.0,,600.0,542.0
2021-01-07 15:00:00,340.0,,531.0,469.0
2021-01-07 16:00:00,98.0,,421.0,350.0
2021-01-07 17:00:00,40.0,,263.0,195.0
2021-01-07 18:00:00,19.0,,54.0,34.0
2021-01-07 19:00:00,0.0,,0.0,0.0
2021-01-07 20:00:00,0.0,,0.0,0.0
2021-01-07 21:00:00,0.0,,0.0,0.0
2021-01-07 22:00:00,0.0,,0.0,0.0
2021-01-07 23:00:00,0.0,,0.0,0.0
2021-01-08 00:00:00,0.0,,0.0,0.0
2021-01-08 01:00:00,0.0,,0.0,0.0
2021-01-08 02:00:00,0.0,,0.0,0.0
2021-01-08 03:00:00,0.0,,0.0,0.0
2021-01-08 04:00:00,0.0,,0.0,0.0
2021-01-08 05:00:00,0.0,,0.0,0.0
2021-01-08 06:00:00,0.0,,0.0,0.0
2021-01-08 07:00:00,0.0,,0.0,0.0
2021-01-08 08:00:00,10.0,,9.0,9.0
2021-01-08 09:00:00,103.0,,111.0,135.0
2021-01-08 10:00:00,221.0,,274.0,210.0
2021-01-08 11:00:00,322.0,,423.0,253.0
2021-01-08 12:00:00,393.0,,526.0,519.0
2021-01-08 13:00:00,376.0,,172.0,565.0
2021-01-08 14:00:00,376.0,,605.0,555.0
2021-01-08 15:00:00,345.0,,557.0,489.0
2021-01-08 16:00:00,69.0,,449.0,371.0
2021-01-08 17:00:00,25.0,,291.0,201.0
2021-01-08 18:00:00,14.0,,48.0,16.0
2021-01-08 19:00:00,0.0,,0.0,8.4
2021-01-08 20:00:00,0.0,,0.0,0.0
2021-01-08 21:00:00,0.0,,0.0,0.0
2021-01-08 22:00:00,0.0,,0.0,0.0
2021-01-08 23:00:00,0.0,,0.0,0.0
2021-01-09 00:00:00,0.0,,0.0,0.0
2021-01-09 01:00:00,0.0,,0.0,0.0
2021-01-09 02:00:00,0.0,,0.0,0.0
2021-01-09 03:00:00,0.0,,0.0,0.0
2021-01-09 04:00:00,0.0,,0.0,0.0
2021-01-09 05:00:00,0.0,,0.0,0.0
2021-01-09 06:00:00,0.0,,0.0,0.0
2021-01-09 07:00:00,0.0,,0.0,0.0
2021-01-09 08:00:00,2.0,,3.0,1.0
2021-01-09 09:00:00,10.0,,18.0,21.0
2021-01-09 10:00:00,33.0,,37.0,49.0
2021-01-09 11:00:00,49.0,,56.0,53.0
2021-01-09 12:00:00,39.0,,98.0,105.0
2021-01-09 13:00:00,61.0,,100.0,112.0
2021-01-09 14:00:00,75.0,,65.0,79.0
2021-01-09 15:00:00,51.0,,62.0,63.0
2021-01-09 16:00:00,41.0,,45.0,50.0
2021-01-09 17:00:00,17.0,,22.0,20.0
2021-01-09 18:00:00,5.0,,6.0,6.0
2021-01-09 19:00:00,0.0,,2.1923076923076925,0.64
2021-01-09 20:00:00,0.0,,0.0,0.0
2021-01-09 21:00:00,0.0,,0.0,0.0
2021-01-09 22:00:00,0.0,,0.0,0.0
2021-01-09 23:00:00,0.0,,0.0,0.0
2021-01-10 00:00:00,0.0,,0.0,0.0
2021-01-10 01:00:00,0.0,,0.0,0.0
2021-01-10 02:00:00,0.0,,0.0,0.0
2021-01-10 03:00:00,0.0,,0.0,0.0
2021-01-10 04:00:00,0.0,,0.0,0.0
2021-01-10 05:00:00,0.0,,0.0,0.0
2021-01-10 06:00:00,0.0,,0.0,0.0
2021-01-10 07:00:00,0.0,,0.0,0.0
2021-01-10 08:00:00,3.0,,5.0,3.0
2021-01-10 09:00:00,23.0,,46.0,51.0
2021-01-10 10:00:00,81.0,,182.0,156.0
2021-01-10 11:00:00,203.0,,347.0,227.0
