Date,Sureste2,Noreste,Noroeste,Suroeste
2021-01-01 00:00:00,0.0,0.0,0.0,0.0
2021-01-01 01:00:00,0.0,0.0,0.0,0.0
2021-01-01 02:00:00,0.0,0.0,0.0,0.0
2021-01-01 03:00:00,0.0,0.0,0.0,0.0
2021-01-01 04:00:00,0.0,0.0,0.0,0.0
2021-01-01 05:00:00,0.0,0.0,0.0,0.0
2021-01-01 06:00:00,0.0,0.0,0.0,0.0
2021-01-01 07:00:00,0.0,0.0,0.0,0.0
2021-01-01 08:00:00,0.2824154218323707,,0.31343999964125174,0.19904656682510447
2021-01-01 09:00:00,0.21329917097753553,,0.3105195982088116,0.3421027697808481
2021-01-01 10:00:00,0.22805958301880389,,0.48599911488211267,0.3749214995361627
2021-01-01 11:00:00,0.2755063142386684,,0.5928061277718224,0.3271767333106759
2021-01-01 12:00:00,0.4343231107548414,,0.6809946418048213,0.5952793547390421
2021-01-01 13:00:00,0.27107134707328756,,0.4386365329543752,0.5725540398224583
2021-01-01 14:00:00,0.20189725906366512,,0.2981038165823565,0.4473300645467276
2021-01-01 15:00:00,0.14208477717585835,,0.257382440452252,0.48797498487725255
2021-01-01 16:00:00,0.1501870717537906,,0.12721082138614598,0.3062628054069835
2021-01-01 17:00:00,0.10741501521343183,,0.11422891024336554,0.19154962748618765
2021-01-01 18:00:00,0.0997097026487713,,0.16959331086489565,0.1660156230794986
2021-01-01 19:00:00,0.0,0.0,0.0,0.0
2021-01-01 20:00:00,0.0,0.0,0.0,0.0
2021-01-01 21:00:00,0.0,0.0,0.0,0.0
2021-01-01 22:00:00,0.0,0.0,0.0,0.0
2021-01-01 23:00:00,0.0,0.0,0.0,0.0
2021-01-02 00:00:00,0.0,0.0,0.0,0.0
2021-01-02 01:00:00,0.0,0.0,0.0,0.0
2021-01-02 02:00:00,0.0,0.0,0.0,0.0
2021-01-02 03:00:00,0.0,0.0,0.0,0.0
2021-01-02 04:00:00,0.0,0.0,0.0,0.0
2021-01-02 05:00:00,0.0,0.0,0.0,0.0
2021-01-02 06:00:00,0.0,0.0,0.0,0.0
2021-01-02 07:00:00,0.0,0.0,0.0,0.0
2021-01-02 08:00:00,0.4016318639328281,,0.36517483717991717,0.41244499848554755
2021-01-02 09:00:00,0.4115085764713287,,0.42941895184831436,0.501043908191029
2021-01-02 10:00:00,0.43898719609883463,,0.537138389428868,0.3886706010042186
2021-01-02 11:00:00,0.4585243729739378,,0.5985060305355415,0.34899211108203415
2021-01-02 12:00:00,0.45101185880085515,,0.6387936279495874,0.604640746211718
2021-01-02 13:00:00,0.3337774412652332,,0.27199453317637634,0.6023948227538597
2021-01-02 14:00:00,0.40422208951898764,,0.6813214598425404,0.5943221589136998
2021-01-02 15:00:00,0.4362716595717778,,0.6784088134423534,0.5754157708633145
2021-01-02 16:00:00,0.1206977120198345,,0.6668181472131026,0.534455611945004
2021-01-02 17:00:00,0.0746657909724583,,0.6567983379882466,0.41617168217150513
2021-01-02 18:00:00,0.11526979736883697,,0.2561494547502668,0.13325660087180738
2021-01-02 19:00:00,0.0,0.0,0.0,0.0
2021-01-02 20:00:00,0.0,0.0,0.0,0.0
2021-01-02 21:00:00,0.0,0.0,0.0,0.0
2021-01-02 22:00:00,0.0,0.0,0.0,0.0
2021-01-02 23:00:00,0.0,0.0,0.0,0.0
2021-01-03 00:00:00,0.0,0.0,0.0,0.0
2021-01-03 01:00:00,0.0,0.0,0.0,0.0
2021-01-03 02:00:00,0.0,0.0,0.0,0.0
2021-01-03 03:00:00,0.0,0.0,0.0,0.0
2021-01-03 04:00:00,0.0,0.0,0.0,0.0
2021-01-03 05:00:00,0.0,0.0,0.0,0.0
2021-01-03 06:00:00,0.0,0.0,0.0,0.0
2021-01-03 07:00:00,0.0,0.0,0.0,0.0
2021-01-03 08:00:00,0.4985136642865739,,0.4693029419794648,0.5636141580511846
2021-01-03 09:00:00,0.43767816741872273,,0.4444238828791301,0.49831255384771816
2021-01-03 10:00:00,0.416730235746423,,0.5647001016789818,0.4073581978009797
2021-01-03 11:00:00,0.4699214322098572,,0.6260141277233718,0.36283230516756215
2021-01-03 12:00:00,0.4795332912445776,,0.5298473939046855,0.5651131215040632
2021-01-03 13:00:00,0.35410180178603684,,0.2685984219522218,0.593936043942971
2021-01-03 14:00:00,0.35021072535369085,,0.7094504463915603,0.6445551377578265
2021-01-03 15:00:00,0.44860338571362923,,0.6844044944865842,0.5930096126692136
2021-01-03 16:00:00,0.15072364265588362,,0.6679804358073155,0.5338182559114819
2021-01-03 17:00:00,0.12911442201918286,,0.6748398855067237,0.4597375567954551
2021-01-03 18:00:00,0.17416405550279013,,0.29036678311170766,0.15010263725095463
2021-01-03 19:00:00,0.0,0.0,0.0,0.0
2021-01-03 20:00:00,0.0,0.0,0.0,0.0
2021-01-03 21:00:00,0.0,0.0,0.0,0.0
2021-01-03 22:00:00,0.0,0.0,0.0,0.0
2021-01-03 23:00:00,0.0,0.0,0.0,0.0
2021-01-04 00:00:00,0.0,0.0,0.0,0.0
2021-01-04 01:00:00,0.0,0.0,0.0,0.0
2021-01-04 02:00:00,0.0,0.0,0.0,0.0
2021-01-04 03:00:00,0.0,0.0,0.0,0.0
2021-01-04 04:00:00,0.0,0.0,0.0,0.0
2021-01-04 05:00:00,0.0,0.0,0.0,0.0
2021-01-04 06:00:00,0.0,0.0,0.0,0.0
2021-01-04 07:00:00,0.0,0.0,0.0,0.0
2021-01-04 08:00:00,0.43755790639016723,,0.398450604245093,0.5850866610279711
2021-01-04 09:00:00,0.45583982372312354,,0.5084481912094432,0.6217840337847804
2021-01-04 10:00:00,0.48522587987517696,,0.611887219900962,0.33848497788247917
2021-01-04 11:00:00,0.5044878553625306,,0.6698327584968831,0.378981627778381
2021-01-04 12:00:00,0.5137331218715698,,0.7035688463126906,0.684028146135225
2021-01-04 13:00:00,0.38639438101915413,,0.24655167728380875,0.6822728993510276
2021-01-04 14:00:00,0.4461380073941155,,0.7412161939752006,0.6584056810233843
2021-01-04 15:00:00,0.4776286893284528,,0.7549437066473371,0.6524874198144313
2021-01-04 16:00:00,0.12243109812075162,,0.7681229425949632,0.6247836253441386
2021-01-04 17:00:00,0.06400129225056868,,0.7730177674389882,0.5073946290370197
2021-01-04 18:00:00,0.10739519147404096,,0.2973427769610075,0.10234919432893752
2021-01-04 19:00:00,0.0,0.0,0.0,0.0
2021-01-04 20:00:00,0.0,0.0,0.0,0.0
2021-01-04 21:00:00,0.0,0.0,0.0,0.0
2021-01-04 22:00:00,0.0,0.0,0.0,0.0
2021-01-04 23:00:00,0.0,0.0,0.0,0.0
2021-01-05 00:00:00,0.0,0.0,0.0,0.0
2021-01-05 01:00:00,0.0,0.0,0.0,0.0
2021-01-05 02:00:00,0.0,0.0,0.0,0.0
2021-01-05 03:00:00,0.0,0.0,0.0,0.0
2021-01-05 04:00:00,0.0,0.0,0.0,0.0
2021-01-05 05:00:00,0.0,0.0,0.0,0.0
2021-01-05 06:00:00,0.0,0.0,0.0,0.0
2021-01-05 07:00:00,0.0,0.0,0.0,0.0
2021-01-05 08:00:00,0.43974293649961443,,0.4007197550749888,0.45279805225251113
2021-01-05 09:00:00,0.420426692099714,,0.4554724725643019,0.5472832505594825
2021-01-05 10:00:00,0.4540090070231352,,0.5646862539945918,0.3497502643331119
2021-01-05 11:00:00,0.472727442472467,,0.6154088845493243,0.3631825540320959
2021-01-05 12:00:00,0.48452414653137515,,0.6684290882097121,0.6565975674609903
2021-01-05 13:00:00,0.37033797936219504,,0.2262851520505319,0.651191011551319
2021-01-05 14:00:00,0.42767264354641443,,0.7061112094860185,0.6420817026826288
2021-01-05 15:00:00,0.45016553787574776,,0.7198825625784204,0.629410398105613
2021-01-05 16:00:00,0.11729300781676838,,0.7285209117046283,0.5957237551419248
2021-01-05 17:00:00,0.07595660234096545,,0.7124815171648882,0.4777528011388979
2021-01-05 18:00:00,0.11178688193767782,,0.3030239623641344,0.1522921935390642
2021-01-05 19:00:00,0.0,0.0,0.0,0.0
2021-01-05 20:00:00,0.0,0.0,0.0,0.0
2021-01-05 21:00:00,0.0,0.0,0.0,0.0
2021-01-05 22:00:00,0.0,0.0,0.0,0.0
2021-01-05 23:00:00,0.0,0.0,0.0,0.0
2021-01-06 00:00:00,0.0,0.0,0.0,0.0
2021-01-06 01:00:00,0.0,0.0,0.0,0.0
2021-01-06 02:00:00,0.0,0.0,0.0,0.0
2021-01-06 03:00:00,0.0,0.0,0.0,0.0
2021-01-06 04:00:00,0.0,0.0,0.0,0.0
2021-01-06 05:00:00,0.0,0.0,0.0,0.0
2021-01-06 06:00:00,0.0,0.0,0.0,0.0
2021-01-06 07:00:00,0.0,0.0,0.0,0.0
2021-01-06 08:00:00,0.1964540258177549,,0.2189936741435556,0.08911534313194462
